GeoFips,GeoName,LineCode,Description,2019
30007,"Broadwater, MT",3,Per capita personal income (dollars) 2/,45732
30009,"Carbon, MT",1,Personal income (thousands of dollars),576572
30009,"Carbon, MT",2,Population (persons) 1/,10703
30009,"Carbon, MT",3,Per capita personal income (dollars) 2/,53870
30011,"Carter, MT",1,Personal income (thousands of dollars),50712
30011,"Carter, MT",2,Population (persons) 1/,1245
30011,"Carter, MT",3,Per capita personal income (dollars) 2/,40733
30013,"Cascade, MT",1,Personal income (thousands of dollars),4004624
30013,"Cascade, MT",2,Population (persons) 1/,81393
30013,"Cascade, MT",3,Per capita personal income (dollars) 2/,49201
30015,"Chouteau, MT",1,Personal income (thousands of dollars),231433
30015,"Chouteau, MT",2,Population (persons) 1/,5681
30015,"Chouteau, MT",3,Per capita personal income (dollars) 2/,40738
30017,"Custer, MT",1,Personal income (thousands of dollars),535942
30017,"Custer, MT",2,Population (persons) 1/,11361
30017,"Custer, MT",3,Per capita personal income (dollars) 2/,47174
30019,"Daniels, MT",1,Personal income (thousands of dollars),81199
30019,"Daniels, MT",2,Population (persons) 1/,1646
30019,"Daniels, MT",3,Per capita personal income (dollars) 2/,49331
30021,"Dawson, MT",1,Personal income (thousands of dollars),402719
30021,"Dawson, MT",2,Population (persons) 1/,8638
30021,"Dawson, MT",3,Per capita personal income (dollars) 2/,46622
30023,"Deer Lodge, MT",1,Personal income (thousands of dollars),377345
30023,"Deer Lodge, MT",2,Population (persons) 1/,9207
30023,"Deer Lodge, MT",3,Per capita personal income (dollars) 2/,40985
30025,"Fallon, MT",1,Personal income (thousands of dollars),143218
30025,"Fallon, MT",2,Population (persons) 1/,2878
30025,"Fallon, MT",3,Per capita personal income (dollars) 2/,49763
30027,"Fergus, MT",1,Personal income (thousands of dollars),502927
30027,"Fergus, MT",2,Population (persons) 1/,11032
30027,"Fergus, MT",3,Per capita personal income (dollars) 2/,45588
30029,"Flathead, MT",1,Personal income (thousands of dollars),5208960
30029,"Flathead, MT",2,Population (persons) 1/,103880
30029,"Flathead, MT",3,Per capita personal income (dollars) 2/,50144
30031,"Gallatin, MT",1,Personal income (thousands of dollars),6890696
30031,"Gallatin, MT",2,Population (persons) 1/,114472
30031,"Gallatin, MT",3,Per capita personal income (dollars) 2/,60195
30033,"Garfield, MT",1,Personal income (thousands of dollars),42204
30033,"Garfield, MT",2,Population (persons) 1/,1272
30033,"Garfield, MT",3,Per capita personal income (dollars) 2/,33179
30035,"Glacier, MT",1,Personal income (thousands of dollars),507417
30035,"Glacier, MT",2,Population (persons) 1/,13701
30035,"Glacier, MT",3,Per capita personal income (dollars) 2/,37035
30037,"Golden Valley, MT",1,Personal income (thousands of dollars),41372
30037,"Golden Valley, MT",2,Population (persons) 1/,827
30037,"Golden Valley, MT",3,Per capita personal income (dollars) 2/,50027
30039,"Granite, MT",1,Personal income (thousands of dollars),152793
30039,"Granite, MT",2,Population (persons) 1/,3335
30039,"Granite, MT",3,Per capita personal income (dollars) 2/,45815
30041,"Hill, MT",1,Personal income (thousands of dollars),758502
30041,"Hill, MT",2,Population (persons) 1/,16494
30041,"Hill, MT",3,Per capita personal income (dollars) 2/,45987
30043,"Jefferson, MT",1,Personal income (thousands of dollars),612339
30043,"Jefferson, MT",2,Population (persons) 1/,12211
30043,"Jefferson, MT",3,Per capita personal income (dollars) 2/,50147
30045,"Judith Basin, MT",1,Personal income (thousands of dollars),99486
30045,"Judith Basin, MT",2,Population (persons) 1/,2010
30045,"Judith Basin, MT",3,Per capita personal income (dollars) 2/,49496
30047,"Lake, MT",1,Personal income (thousands of dollars),1249185
30047,"Lake, MT",2,Population (persons) 1/,30586
30047,"Lake, MT",3,Per capita personal income (dollars) 2/,40842
30049,"Lewis and Clark, MT",1,Personal income (thousands of dollars),3542586
30049,"Lewis and Clark, MT",2,Population (persons) 1/,69578
30049,"Lewis and Clark, MT",3,Per capita personal income (dollars) 2/,50915
30051,"Liberty, MT",1,Personal income (thousands of dollars),107836
30051,"Liberty, MT",2,Population (persons) 1/,2386
30051,"Liberty, MT",3,Per capita personal income (dollars) 2/,45195
30053,"Lincoln, MT",1,Personal income (thousands of dollars),758241
30053,"Lincoln, MT",2,Population (persons) 1/,20099
30053,"Lincoln, MT",3,Per capita personal income (dollars) 2/,37725
30055,"McCone, MT",1,Personal income (thousands of dollars),64554
30055,"McCone, MT",2,Population (persons) 1/,1649
30055,"McCone, MT",3,Per capita personal income (dollars) 2/,39147
30057,"Madison, MT",1,Personal income (thousands of dollars),469391
30057,"Madison, MT",2,Population (persons) 1/,8749
30057,"Madison, MT",3,Per capita personal income (dollars) 2/,53651
30059,"Meagher, MT",1,Personal income (thousands of dollars),83164
30059,"Meagher, MT",2,Population (persons) 1/,1841
30059,"Meagher, MT",3,Per capita personal income (dollars) 2/,45173
30061,"Mineral, MT",1,Personal income (thousands of dollars),175814
30061,"Mineral, MT",2,Population (persons) 1/,4422
30061,"Mineral, MT",3,Per capita personal income (dollars) 2/,39759
30063,"Missoula, MT",1,Personal income (thousands of dollars),6212032
30063,"Missoula, MT",2,Population (persons) 1/,120066
30063,"Missoula, MT",3,Per capita personal income (dollars) 2/,51738
30065,"Musselshell, MT",1,Personal income (thousands of dollars),213227
30065,"Musselshell, MT",2,Population (persons) 1/,4626
30065,"Musselshell, MT",3,Per capita personal income (dollars) 2/,46093
30067,"Park, MT",1,Personal income (thousands of dollars),879344
30067,"Park, MT",2,Population (persons) 1/,16612
30067,"Park, MT",3,Per capita personal income (dollars) 2/,52934
30069,"Petroleum, MT",1,Personal income (thousands of dollars),16495
30069,"Petroleum, MT",2,Population (persons) 1/,497
30069,"Petroleum, MT",3,Per capita personal income (dollars) 2/,33189
30071,"Phillips, MT",1,Personal income (thousands of dollars),163227
30071,"Phillips, MT",2,Population (persons) 1/,3955
30071,"Phillips, MT",3,Per capita personal income (dollars) 2/,41271
30073,"Pondera, MT",1,Personal income (thousands of dollars),291459
30073,"Pondera, MT",2,Population (persons) 1/,5858
30073,"Pondera, MT",3,Per capita personal income (dollars) 2/,49754
30075,"Powder River, MT",1,Personal income (thousands of dollars),57868
30075,"Powder River, MT",2,Population (persons) 1/,1688
30075,"Powder River, MT",3,Per capita personal income (dollars) 2/,34282
30077,"Powell, MT",1,Personal income (thousands of dollars),300973
30077,"Powell, MT",2,Population (persons) 1/,6854
30077,"Powell, MT",3,Per capita personal income (dollars) 2/,43912
30079,"Prairie, MT",1,Personal income (thousands of dollars),50522
30079,"Prairie, MT",2,Population (persons) 1/,1064
30079,"Prairie, MT",3,Per capita personal income (dollars) 2/,47483
30081,"Ravalli, MT",1,Personal income (thousands of dollars),2086157
30081,"Ravalli, MT",2,Population (persons) 1/,44149
30081,"Ravalli, MT",3,Per capita personal income (dollars) 2/,47253
30083,"Richland, MT",1,Personal income (thousands of dollars),683842
30083,"Richland, MT",2,Population (persons) 1/,10943
30083,"Richland, MT",3,Per capita personal income (dollars) 2/,62491
30085,"Roosevelt, MT",1,Personal income (thousands of dollars),400376
30085,"Roosevelt, MT",2,Population (persons) 1/,11027
30085,"Roosevelt, MT",3,Per capita personal income (dollars) 2/,36309
30087,"Rosebud, MT",1,Personal income (thousands of dollars),405115
30087,"Rosebud, MT",2,Population (persons) 1/,8955
30087,"Rosebud, MT",3,Per capita personal income (dollars) 2/,45239
30089,"Sanders, MT",1,Personal income (thousands of dollars),446127
30089,"Sanders, MT",2,Population (persons) 1/,11946
30089,"Sanders, MT",3,Per capita personal income (dollars) 2/,37345
30091,"Sheridan, MT",1,Personal income (thousands of dollars),167436
30091,"Sheridan, MT",2,Population (persons) 1/,3318
30091,"Sheridan, MT",3,Per capita personal income (dollars) 2/,50463
30093,"Silver Bow, MT",1,Personal income (thousands of dollars),1684418
30093,"Silver Bow, MT",2,Population (persons) 1/,34901
30093,"Silver Bow, MT",3,Per capita personal income (dollars) 2/,48263
30095,"Stillwater, MT",1,Personal income (thousands of dollars),525015
30095,"Stillwater, MT",2,Population (persons) 1/,9671
30095,"Stillwater, MT",3,Per capita personal income (dollars) 2/,54288
30097,"Sweet Grass, MT",1,Personal income (thousands of dollars),184351
30097,"Sweet Grass, MT",2,Population (persons) 1/,3717
30097,"Sweet Grass, MT",3,Per capita personal income (dollars) 2/,49597
30099,"Teton, MT",1,Personal income (thousands of dollars),300548
30099,"Teton, MT",2,Population (persons) 1/,6150
30099,"Teton, MT",3,Per capita personal income (dollars) 2/,48870
30101,"Toole, MT",1,Personal income (thousands of dollars),251315
30101,"Toole, MT",2,Population (persons) 1/,4709
30101,"Toole, MT",3,Per capita personal income (dollars) 2/,53369
30103,"Treasure, MT",1,Personal income (thousands of dollars),39560
30103,"Treasure, MT",2,Population (persons) 1/,697
30103,"Treasure, MT",3,Per capita personal income (dollars) 2/,56758
30105,"Valley, MT",1,Personal income (thousands of dollars),351097
30105,"Valley, MT",2,Population (persons) 1/,7390
30105,"Valley, MT",3,Per capita personal income (dollars) 2/,47510
30107,"Wheatland, MT",1,Personal income (thousands of dollars),81153
30107,"Wheatland, MT",2,Population (persons) 1/,2102
30107,"Wheatland, MT",3,Per capita personal income (dollars) 2/,38608
30109,"Wibaux, MT",1,Personal income (thousands of dollars),39262
30109,"Wibaux, MT",2,Population (persons) 1/,954
30109,"Wibaux, MT",3,Per capita personal income (dollars) 2/,41155
30111,"Yellowstone, MT",1,Personal income (thousands of dollars),8747287
30111,"Yellowstone, MT",2,Population (persons) 1/,161349
30111,"Yellowstone, MT",3,Per capita personal income (dollars) 2/,54213
31001,"Adams, NE",1,Personal income (thousands of dollars),1565995
31001,"Adams, NE",2,Population (persons) 1/,31309
31001,"Adams, NE",3,Per capita personal income (dollars) 2/,50017
31003,"Antelope, NE",1,Personal income (thousands of dollars),347643
31003,"Antelope, NE",2,Population (persons) 1/,6317
31003,"Antelope, NE",3,Per capita personal income (dollars) 2/,55033
31005,"Arthur, NE",1,Personal income (thousands of dollars),21574
31005,"Arthur, NE",2,Population (persons) 1/,468
31005,"Arthur, NE",3,Per capita personal income (dollars) 2/,46098
31007,"Banner, NE",1,Personal income (thousands of dollars),38082
31007,"Banner, NE",2,Population (persons) 1/,757
31007,"Banner, NE",3,Per capita personal income (dollars) 2/,50306
31009,"Blaine, NE",1,Personal income (thousands of dollars),27493
31009,"Blaine, NE",2,Population (persons) 1/,455
31009,"Blaine, NE",3,Per capita personal income (dollars) 2/,60424
31011,"Boone, NE",1,Personal income (thousands of dollars),303321
31011,"Boone, NE",2,Population (persons) 1/,5176
31011,"Boone, NE",3,Per capita personal income (dollars) 2/,58601
31013,"Box Butte, NE",1,Personal income (thousands of dollars),530601
31013,"Box Butte, NE",2,Population (persons) 1/,10786
31013,"Box Butte, NE",3,Per capita personal income (dollars) 2/,49193
31015,"Boyd, NE",1,Personal income (thousands of dollars),106438
31015,"Boyd, NE",2,Population (persons) 1/,1894
31015,"Boyd, NE",3,Per capita personal income (dollars) 2/,56197
31017,"Brown, NE",1,Personal income (thousands of dollars),163671
31017,"Brown, NE",2,Population (persons) 1/,2966
31017,"Brown, NE",3,Per capita personal income (dollars) 2/,55182
31019,"Buffalo, NE",1,Personal income (thousands of dollars),2868908
31019,"Buffalo, NE",2,Population (persons) 1/,49823
31019,"Buffalo, NE",3,Per capita personal income (dollars) 2/,57582
31021,"Burt, NE",1,Personal income (thousands of dollars),318775
31021,"Burt, NE",2,Population (persons) 1/,6494
31021,"Burt, NE",3,Per capita personal income (dollars) 2/,49088
31023,"Butler, NE",1,Personal income (thousands of dollars),397819
31023,"Butler, NE",2,Population (persons) 1/,7990
31023,"Butler, NE",3,Per capita personal income (dollars) 2/,49790
31025,"Cass, NE",1,Personal income (thousands of dollars),1413985
31025,"Cass, NE",2,Population (persons) 1/,26186
31025,"Cass, NE",3,Per capita personal income (dollars) 2/,53998
31027,"Cedar, NE",1,Personal income (thousands of dollars),424272
31027,"Cedar, NE",2,Population (persons) 1/,8420
31027,"Cedar, NE",3,Per capita personal income (dollars) 2/,50389
31029,"Chase, NE",1,Personal income (thousands of dollars),229289
31029,"Chase, NE",2,Population (persons) 1/,3901
31029,"Chase, NE",3,Per capita personal income (dollars) 2/,58777
31031,"Cherry, NE",1,Personal income (thousands of dollars),254914
31031,"Cherry, NE",2,Population (persons) 1/,5757
31031,"Cherry, NE",3,Per capita personal income (dollars) 2/,44279
31033,"Cheyenne, NE",1,Personal income (thousands of dollars),434640
31033,"Cheyenne, NE",2,Population (persons) 1/,9011
31033,"Cheyenne, NE",3,Per capita personal income (dollars) 2/,48234
31035,"Clay, NE",1,Personal income (thousands of dollars),317722
31035,"Clay, NE",2,Population (persons) 1/,6219
31035,"Clay, NE",3,Per capita personal income (dollars) 2/,51089
31037,"Colfax, NE",1,Personal income (thousands of dollars),468988
31037,"Colfax, NE",2,Population (persons) 1/,10677
31037,"Colfax, NE",3,Per capita personal income (dollars) 2/,43925
31039,"Cuming, NE",1,Personal income (thousands of dollars),569854
31039,"Cuming, NE",2,Population (persons) 1/,8818
31039,"Cuming, NE",3,Per capita personal income (dollars) 2/,64624
31041,"Custer, NE",1,Personal income (thousands of dollars),519235
31041,"Custer, NE",2,Population (persons) 1/,10796
31041,"Custer, NE",3,Per capita personal income (dollars) 2/,48095
31043,"Dakota, NE",1,Personal income (thousands of dollars),885654
31043,"Dakota, NE",2,Population (persons) 1/,20100
31043,"Dakota, NE",3,Per capita personal income (dollars) 2/,44062
31045,"Dawes, NE",1,Personal income (thousands of dollars),327929
31045,"Dawes, NE",2,Population (persons) 1/,8557
31045,"Dawes, NE",3,Per capita personal income (dollars) 2/,38323
31047,"Dawson, NE",1,Personal income (thousands of dollars),1059270
31047,"Dawson, NE",2,Population (persons) 1/,23571
31047,"Dawson, NE",3,Per capita personal income (dollars) 2/,44940
31049,"Deuel, NE",1,Personal income (thousands of dollars),73433
31049,"Deuel, NE",2,Population (persons) 1/,1816
31049,"Deuel, NE",3,Per capita personal income (dollars) 2/,40437
31051,"Dixon, NE",1,Personal income (thousands of dollars),250489
31051,"Dixon, NE",2,Population (persons) 1/,5636
31051,"Dixon, NE",3,Per capita personal income (dollars) 2/,44444
31053,"Dodge, NE",1,Personal income (thousands of dollars),1794181
31053,"Dodge, NE",2,Population (persons) 1/,36444
31053,"Dodge, NE",3,Per capita personal income (dollars) 2/,49231
31055,"Douglas, NE",1,Personal income (thousands of dollars),36005350
31055,"Douglas, NE",2,Population (persons) 1/,570860
31055,"Douglas, NE",3,Per capita personal income (dollars) 2/,63072
31057,"Dundy, NE",1,Personal income (thousands of dollars),119839
31057,"Dundy, NE",2,Population (persons) 1/,1686
31057,"Dundy, NE",3,Per capita personal income (dollars) 2/,71079
31059,"Fillmore, NE",1,Personal income (thousands of dollars),313986
